step_sequence_number,iteration,condition,write_algorithm,read_algorithm,session_id,write_latency_ms,flush_latency_ms,total_bytes_written,handoff_latency_ms,context_payload_bytes,context_token_count,compression_ratio,input_token_delta,estimated_cost_usd,input_tokens_used,output_tokens_used,simulator_input_tokens,simulator_output_tokens,handoff_input_tokens,handoff_output_tokens,execution_latency_ms,simulated_wan_latency_ms,wan_simulation_active,retrieval_accuracy_score,state_integrity_score,extra
1117,17,D_W2_R1,W2,R1,415ee62a-3c07-4277-ab4e-1100e8924d53,1.6387499999837019,0.9048000210896134,3431,4086.0159000148997,1701,398,2.3039388594944152,515,0.002033,3051,1146,2653,819,398,327,15661.019,0.0,False,0.45,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1118,18,D_W2_R1,W2,R1,057650c9-f5f2-44cb-92b5-39354ca08def,2.2885875223437324,1.6330000362358987,3707,3645.723599998746,1796,430,2.3585746102449887,538,0.00191,3209,1167,2779,871,430,296,19798.62,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1119,19,D_W2_R1,W2,R1,05a4a421-3bd1-4fdf-b5e2-4615d59e25b2,1.925200005644001,1.0932000004686415,3893,6127.83849996049,2129,509,2.0516674495068106,536,0.001794,3359,1207,2850,950,509,257,18475.553,0.0,False,0.4,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1120,20,D_W2_R1,W2,R1,43e07348-54f2-4a12-bd0d-50e34bfe8d73,2.0045749988639727,0.8830000297166407,3737,4553.610300004948,1895,447,2.253825857519789,535,0.002202,3233,1239,2786,888,447,351,17205.578,0.0,False,0.45,0.5,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1121,21,D_W2_R1,W2,R1,9ec8cc0c-e12c-421e-bdf7-20c76ad5fe0a,1.6597999929217622,0.8097000536508858,3493,4269.191400031559,1661,416,2.3979530403371463,537,0.002296,3179,1234,2763,858,416,376,20482.464,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1122,22,D_W2_R1,W2,R1,570c9712-a328-4ab2-b990-c943f5d349d3,1.930749996972736,0.896400073543191,3470,4158.338500012178,1680,411,2.3511904761904763,538,0.001981,3167,1167,2756,853,411,314,16635.703,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1123,23,D_W2_R1,W2,R1,3cee9ef5-ab2b-4eea-a104-fe3c8f7bf288,1.7036874924087897,1.1412000167183578,3980,3277.6705999858677,1851,415,2.392760669908158,536,0.001655,3167,1105,2752,857,415,248,16537.757,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1124,24,D_W2_R1,W2,R1,0b2973b2-5bdb-497d-a434-704e791bfc5c,1.7491875114501454,1.2271000305190682,4691,4256.811400002334,3069,846,1.7008797653958945,537,0.003406,3785,1791,2939,1279,846,512,18977.72,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1125,25,D_W2_R1,W2,R1,d2859b47-5f83-4c6d-b7b0-0d2a63951fb1,1.7212750026374124,0.8118000696413219,2732,3904.3276000302285,1439,332,2.2112578179291176,374,0.001907,2683,929,2351,614,332,315,28312.552,0.0,False,0.4,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1126,26,D_W2_R1,W2,R1,bd4ca712-6c30-4daf-8a8c-192dd6022302,2.0019749863422476,1.05050002457574,3197,3863.219399994705,1768,508,2.146493212669683,529,0.001978,3320,1239,2812,945,508,294,13009.246,0.0,False,0.6,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1127,27,D_W2_R1,W2,R1,a2ad2773-47f9-4bf1-81e9-dcede36bc6b1,1.889300016046036,0.9895999683067203,4262,5208.525900030509,2410,516,1.9751037344398341,537,0.002401,3378,1333,2862,956,516,377,22023.112,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1128,28,D_W2_R1,W2,R1,3532c730-86a0-46fa-ba49-0207c2bb57ee,1.8901124931289814,0.7802999462001026,3224,3711.2437000032514,1626,452,2.2626076260762606,538,0.001912,3248,1186,2796,894,452,292,16319.289,0.0,False,0.75,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1129,29,D_W2_R1,W2,R1,50d84418-2239-47f1-9bc9-b26e44acbf1c,1.8326749850530177,1.2265000259503722,3421,3961.5798000013456,1705,413,2.2791788856304986,537,0.002023,3155,1182,2742,860,413,322,20791.072,0.0,False,0.15,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1130,30,D_W2_R1,W2,R1,656f4a48-0863-49ee-9b68-1ee7a2794b2a,1.9991875014966354,0.914699980057776,4851,4766.5820000111125,3316,780,1.6335946924004825,536,0.002625,3704,1588,2924,1219,780,369,21154.83,0.0,False,0.25,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1131,31,D_W2_R1,W2,R1,a28e629d-7f5b-4b15-95d9-97702fff6c93,1.800400008505676,1.3699000119231641,3633,4277.631199976895,1938,446,2.1207430340557276,537,0.002086,3235,1214,2789,886,446,328,19048.732,0.0,False,0.35,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1132,32,D_W2_R1,W2,R1,79fc8110-180c-42ef-a907-0ae73f80d0ab,2.1480874929693528,1.5271000447683036,3030,3538.537600019481,1290,356,2.797674418604651,538,0.002381,3059,1202,2703,797,356,405,13487.693,0.0,False,0.25,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1133,33,D_W2_R1,W2,R1,531e7799-5793-45ca-b066-1e3bbd0e303b,1.4277249938459136,0.7763000321574509,3259,3517.608299967833,1567,443,2.440970006381621,536,0.001853,3219,1168,2776,886,443,282,13630.921,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1134,34,D_W2_R1,W2,R1,e9453b18-cf62-4d06-a1c1-df25c8a11312,1.5715750050731003,0.9460000437684357,3306,4055.105799983721,1564,397,2.409846547314578,518,0.001997,3061,1141,2664,821,397,320,15102.114,0.0,False,0.33,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1135,35,D_W2_R1,W2,R1,5e6826e1-27c5-4ebb-b864-c8f34bc56426,1.8514375042286702,0.9389999904669821,3220,3927.6948000187986,1749,447,2.130360205831904,535,0.002142,3223,1229,2776,890,447,339,14253.631,0.0,False,0.33,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1136,36,D_W2_R1,W2,R1,8909155c-227c-4cef-b8ae-51520b53d439,1.5652375150239095,0.8976999670267105,3537,4160.520100034773,1758,419,2.2684869169510806,536,0.002039,3173,1187,2754,863,419,324,14511.219,0.0,False,0.35,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1137,37,D_W2_R1,W2,R1,a8409c26-b2ac-4101-b242-e38ad8e78fb1,1.6805250124889426,0.9109000093303621,3480,4922.422299976461,1580,372,2.5025316455696203,536,0.002137,3087,1165,2715,812,372,353,17313.599,0.0,False,0.6,0.75,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1138,38,D_W2_R1,W2,R1,fd49e033-1dbf-432d-8e33-70f23baf6997,1.624612523301039,0.9493999532423913,3396,4271.2147000129335,1897,474,2.0943595150237218,536,0.002384,3289,1297,2815,915,474,382,16078.171,0.0,False,0.43,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1139,39,D_W2_R1,W2,R1,ef512542-7904-4781-b91e-8593781bc645,1.8603000062284991,1.0570999584160745,3378,4431.465300032869,1619,405,2.3767757875231625,535,0.001915,3147,1147,2742,845,405,302,15565.573,0.0,False,0.375,0.75,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1140,40,D_W2_R1,W2,R1,6c22c90f-7976-45ea-8522-63d18cc247d5,1.3984500110382214,0.8168999338522553,3118,3850.0549999880604,1562,414,2.3028169014084505,537,0.001779,3169,1129,2755,856,414,273,17162.893,0.0,False,0.45,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1141,41,D_W2_R1,W2,R1,1712ae7e-7805-4368-b483-0fce459d4ce9,2.038787497440353,0.7811000687070191,3603,5124.63169998955,1804,395,2.248337028824834,535,0.0022,3129,1197,2734,836,395,361,17033.178,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1142,42,D_W2_R1,W2,R1,9026076c-9670-4fd5-b30b-278668aff4cf,1.3949750282336026,0.7384000346064568,4841,5086.337700020522,3028,821,1.7688243064729194,538,0.003141,3763,1722,2942,1258,821,464,19292.217,0.0,False,0.35,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1143,43,D_W2_R1,W2,R1,9eb0cff7-8ab9-40f2-82a8-437549c5d8e3,1.6004500139388256,0.9049000218510628,3181,3089.5527999964543,1706,408,2.1471277842907384,538,0.001668,3159,1102,2751,850,408,252,22051.906,0.0,False,0.25,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1144,44,D_W2_R1,W2,R1,6bac5e72-1781-4f9e-be4d-eba01e2eac50,1.2525874844868667,0.7957000052556396,2850,34277.6990000275,1401,363,2.380442541042113,489,0.001773,2875,1040,2512,758,363,282,44086.466,0.0,False,0.43,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1145,45,D_W2_R1,W2,R1,a53d6bd1-654e-4d8b-bdf3-b11374dd8eb9,1.5229125128826126,0.9961000178009272,3452,4383.17129999632,1842,430,2.1264929424538543,511,0.0021,3101,1182,2671,848,430,334,17756.894,0.0,False,0.375,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1146,46,D_W2_R1,W2,R1,0b0949a1-1963-44d5-995b-9a848ed56304,1.4422250023926608,1.0229999898001552,3558,4025.3961999551393,1719,396,2.3350785340314135,531,0.001821,3113,1120,2717,835,396,285,18069.583,0.0,False,0.45,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1147,47,D_W2_R1,W2,R1,69a3fee4-ed94-4c35-b4ae-ac89b5d57eea,1.6929874909692444,0.7324999896809459,2890,4750.544500013348,1373,331,2.4522942461762565,498,0.001831,2921,1040,2590,740,331,300,15226.973,0.0,False,0.25,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1148,48,D_W2_R1,W2,R1,f6c325fa-895b-4d72-807b-5582b548b22d,1.4031375176273286,0.7576000643894076,3768,3124.791899987031,1775,395,2.3819718309859157,536,0.00171,3127,1101,2732,838,395,263,14282.88,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1149,49,D_W2_R1,W2,R1,847cfb69-2362-4471-b3f4-8ed68e443511,1.9701749915839173,1.263100071810186,3813,4825.846899999306,2159,530,1.998610467809171,540,0.002435,3420,1352,2890,971,530,381,18986.161,0.0,False,0.45,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1150,50,D_W2_R1,W2,R1,0d63eb4e-07db-403b-9d6a-d4ef11f118c3,1.74122498719953,1.3216999941505492,3533,4270.966799987946,1822,432,2.2019758507135014,537,0.002312,3208,1248,2776,872,432,376,18455.256,0.0,False,0.25,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1151,51,D_W2_R1,W2,R1,91ecf3e6-d00d-4149-b7c1-bb0a6ba682cf,1.603725009772461,0.8211000240407884,3506,5078.276300046127,1700,431,2.3441176470588236,538,0.002176,3209,1221,2778,872,431,349,17707.128,0.0,False,0.45,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1152,52,D_W2_R1,W2,R1,897aaf4d-5da1-4856-aa8b-d17e9d8e8636,1.9341999941389076,0.8289999677799642,3020,4143.639299960341,1525,422,2.2832786885245904,538,0.002147,3189,1209,2767,864,422,345,16491.611,0.0,False,0.35,0.5,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1153,53,D_W2_R1,W2,R1,a1d99348-c268-403b-a7f9-2a9fcb416318,1.5019374986877665,0.8747999672777951,3736,4435.013200039975,1799,429,2.360755975541968,535,0.002174,3191,1220,2762,871,429,349,17113.564,0.0,False,0.35,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1154,54,D_W2_R1,W2,R1,557b3e5e-4146-49a6-a2f2-a39c35bbe985,1.543225000204984,0.8349000127054751,3258,4209.501500008628,2022,568,1.9070227497527201,537,0.002303,3472,1359,2904,1012,568,347,14714.789,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1155,55,D_W2_R1,W2,R1,265c2471-1aa6-4c06-92d7-883bb98c67bb,1.650087499001529,0.7114999461919069,3006,4240.402399969753,1416,398,2.468220338983051,540,0.002018,3155,1162,2757,838,398,324,16734.947,0.0,False,0.35,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1156,56,D_W2_R1,W2,R1,35196695-791c-441f-b73a-ccf7d1055141,1.7541250053909607,0.9108999511227012,3115,3472.2090999712236,1372,332,2.6027696793002915,528,0.001792,2989,1061,2657,769,332,292,14398.464,0.0,False,0.4,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1157,57,D_W2_R1,W2,R1,889677e7-8843-4883-8e0c-0ef1bd6ac6fb,1.4888000005157664,0.9405000018887222,3788,3168.7203999608755,2145,563,1.9986013986013986,513,0.002038,3375,1279,2812,984,563,295,15032.892,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1158,58,D_W2_R1,W2,R1,8e3176e1-8870-4431-9878-ac02082793e9,1.641812501475215,0.9754999773576856,3108,6810.477600025479,1681,440,2.129684711481261,539,0.002065,3229,1206,2789,881,440,325,18564.012,0.0,False,0.35,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1159,59,D_W2_R1,W2,R1,5e2ddc34-341f-4b33-8851-74c4c63bdd18,1.9357375058461912,0.8950000046752393,3351,3813.8915000017732,1545,357,2.466019417475728,481,0.001797,2819,1038,2462,750,357,288,14652.235,0.0,False,0.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1160,60,D_W2_R1,W2,R1,244f98f9-8945-45e4-9022-ac9cdec18562,1.6153625110746361,1.05339998845011,3375,5000.1156000071205,1817,421,2.1463951568519537,534,0.002036,3181,1184,2760,861,421,323,18835.618,0.0,False,0.33,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1161,61,D_W2_R1,W2,R1,758d5504-1000-423f-ae68-2bab0453ea7d,1.953125,0.832499994430691,3816,3647.925099998247,1882,484,2.277895855472901,533,0.001934,3297,1213,2813,923,484,290,15981.495,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1162,62,D_W2_R1,W2,R1,5f68aaa2-e0d7-4f74-a301-001f3f01ca64,2.3316250008065253,1.6966999392025173,3513,4394.537499989383,1751,419,2.2844089091947457,536,0.002074,3175,1192,2756,861,419,331,16870.587,0.0,False,0.35,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1163,63,D_W2_R1,W2,R1,8850e27a-8d62-41b4-b55a-5f7064aeb381,1.7223374888999388,1.0584999690763652,3207,3992.1355999540538,1583,437,2.32849020846494,537,0.001777,3215,1147,2778,879,437,268,16333.662,0.0,False,0.55,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1164,64,D_W2_R1,W2,R1,7e5f8f1c-ba57-4b44-9871-87639f66857c,1.737249993311707,1.5173000283539295,4293,4458.003000007011,3106,846,1.5705086928525436,456,0.003406,3460,1717,2614,1205,846,512,16210.778,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1165,65,D_W2_R1,W2,R1,b7091776-5800-4fe4-8141-d7a41c22527c,1.8303625038242899,0.8514000219292939,3180,4262.831899977755,1748,411,2.1006864988558354,538,0.002031,3161,1179,2750,855,411,324,15718.785,0.0,False,0.25,0.75,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1166,66,D_W2_R1,W2,R1,a4caf3f4-26a4-4cc5-8840-de88120782aa,1.4446250061155297,0.7674000225961208,3474,3632.2873999597505,1527,398,2.5985592665356907,535,0.001868,3132,1135,2734,841,398,294,21288.159,0.0,False,0.35,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1167,67,D_W2_R1,W2,R1,0fc679c4-cd58-4a1e-827d-a8fffb47336e,1.7850374933914281,1.06380000943318,3383,4338.560200005304,1577,405,2.440710209258085,539,0.0021,3167,1185,2762,846,405,339,16305.971,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1168,68,D_W2_R1,W2,R1,01fce2a3-f309-491a-bb7a-a5e75e190dff,1.818937496864237,1.2487999629229307,3317,5267.20750000095,1668,437,2.2823741007194243,524,0.001972,3165,1174,2728,867,437,307,18081.952,0.0,False,0.4,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1169,69,D_W2_R1,W2,R1,d9511a1f-40c3-42d0-9395-bd655c7f6e7b,2.1974874907755293,0.8540999842807651,3830,4451.610299991444,2258,545,1.925155004428698,537,0.00218,3431,1314,2886,987,545,327,20419.285,0.0,False,0.45,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1170,70,D_W2_R1,W2,R1,5eddb1e7-a53d-495d-b9b3-6b1700a6ff4f,1.7569624978932552,0.978900003246963,3139,3816.2981000496075,1531,404,2.3768778576094056,537,0.001934,3148,1152,2744,846,404,306,18163.841,0.0,False,0.35,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1171,71,D_W2_R1,W2,R1,53d51a5f-1a52-4f23-960f-0d67d1b9548f,2.033599987043999,0.8164000464603305,3918,5014.20680002775,2288,604,1.9270104895104896,537,0.002269,3532,1376,2928,1043,604,333,19058.362,0.0,False,0.35,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1172,72,D_W2_R1,W2,R1,e00c6dae-ead9-4cdf-8d98-6bcdc09b63b5,1.7412874876754358,0.8015999919734895,3589,5292.770400003064,1644,394,2.471411192214112,538,0.001734,3131,1104,2737,836,394,268,17505.142,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1173,73,D_W2_R1,W2,R1,ef2a46a9-b610-4e63-9a38-7598d7ceec0c,1.6237500094575807,0.7329999352805316,3576,4299.186000018381,1700,403,2.3958823529411766,536,0.001928,3147,1149,2744,844,403,305,16069.821,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1174,74,D_W2_R1,W2,R1,fd3d372b-c332-4547-b369-d0cab11d1441,1.243687489477452,0.916499993763864,3394,3708.663000026718,1568,375,2.466198979591837,536,0.001745,3087,1091,2712,817,375,274,16344.391,0.0,False,0.25,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1175,75,D_W2_R1,W2,R1,467645f3-54b7-451d-a301-1d476f494ded,2.0929499878548086,1.4161000144667923,3899,5037.330899969675,2069,472,2.1087481875302077,536,0.002232,3289,1264,2817,912,472,352,17809.962,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1176,76,D_W2_R1,W2,R1,bd01396c-e6c4-4f76-bb40-92f8fef39895,2.045599998382386,1.5863000298850238,4256,4150.71389998775,2526,744,1.89944576405384,538,0.002559,3686,1544,2942,1181,744,363,28542.067,0.0,False,0.95,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1177,77,D_W2_R1,W2,R1,effa9c01-aea8-467d-99c4-4a2b0d73a388,2.347662506508641,1.224400068167597,3367,4317.864200042095,1835,452,2.096457765667575,536,0.002157,3249,1232,2797,891,452,341,17465.628,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1178,78,D_W2_R1,W2,R1,ec079575-424a-48fc-85bc-7d3880b59e18,1.3978124989080243,1.4874999760650098,3811,4754.304500005674,3074,660,1.394925178919974,268,0.00239,3359,1181,2699,835,660,346,17642.313,0.0,False,0.25,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1179,79,D_W2_R1,W2,R1,46b10376-298e-4025-b6ab-87e9ca008bfe,1.3550624935305677,0.9174000006169081,3524,3433.011300046928,1683,386,2.3749257278669043,535,0.001881,3105,1126,2719,827,386,299,15401.414,0.0,False,0.42,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1180,80,D_W2_R1,W2,R1,f97eca00-74f7-439e-969e-50b9056e9611,1.3370250017032959,0.7907000835984945,2728,3788.1998000084423,1475,331,2.1647457627118643,383,0.001871,2699,928,2368,620,331,308,16179.948,0.0,False,0.15,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1181,81,D_W2_R1,W2,R1,53138ddc-43c5-4401-a52f-8ee1aed733f7,1.636649998545181,0.7272000075317919,3398,3783.576899964828,1621,365,2.3874151758173965,516,0.001865,2973,1092,2608,792,365,300,16246.605,0.0,False,0.25,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1182,82,D_W2_R1,W2,R1,f522f20c-9105-4f26-8b43-095326c7a800,1.8384875147603452,1.5480999718420208,3248,4336.365299997851,1409,394,2.62597586941093,512,0.002079,3015,1155,2621,818,394,337,21020.864,0.0,False,0.31,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1183,83,D_W2_R1,W2,R1,fd36a7d7-fc4d-423c-a1f4-77a03cf19e62,1.3091125001665205,0.6958000594750047,3692,3892.173200030811,1717,417,2.435061153174141,535,0.001872,3169,1151,2752,860,417,291,17711.627,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1184,84,D_W2_R1,W2,R1,270a7585-0cef-4ade-b061-cf3446a0e9af,1.7971749912248924,1.048700010869652,3553,13810.259199992288,1661,382,2.4124021673690548,536,0.001887,3101,1125,2719,824,382,301,27333.142,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1185,85,D_W2_R1,W2,R1,b70925de-74c6-4867-a313-19bcfe6da1a3,1.4251625107135624,0.8009999874047935,3679,4316.388400038704,1860,454,2.229032258064516,537,0.002209,3257,1245,2803,894,454,351,16576.662,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1186,86,D_W2_R1,W2,R1,ecb3ff0d-d669-40b0-bab8-fdace04bb228,1.736937505484093,0.9118999587371945,3509,4027.2688000113703,1838,401,2.2002176278563654,536,0.002041,3139,1171,2738,843,401,328,16866.502,0.0,False,0.35,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1187,87,D_W2_R1,W2,R1,935c444a-42b1-485d-9b6a-4c0ded567565,1.5715249901404604,0.7872999995015562,3032,4514.41890001297,1375,408,2.554909090909091,513,0.002113,3067,1168,2659,827,408,341,18862.458,0.0,False,0.35,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1188,88,D_W2_R1,W2,R1,83bd488a-dd0a-4b00-8a77-fc6ea77b6556,1.3525124959414825,1.248900021892041,4799,4693.439200054854,3180,846,1.6786163522012578,535,0.002621,3774,1634,2928,1279,846,355,21114.347,0.0,False,0.65,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1189,89,D_W2_R1,W2,R1,904873a2-8355-47ae-a463-f299e68fa646,1.697687512205448,0.8474999922327697,3083,3585.152800020296,1498,366,2.3778371161548733,538,0.001571,3077,1049,2711,808,366,241,18643.498,0.0,False,0.33,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1190,90,D_W2_R1,W2,R1,22b39ac2-2c97-4805-84ff-fc799b9dece0,1.6610874881735072,1.2303999974392354,3169,4086.671800003387,1561,405,2.347853939782191,518,0.002095,3079,1168,2674,830,405,338,14757.968,0.0,False,0.42,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1191,91,D_W2_R1,W2,R1,d31b128f-6843-47d3-81af-0aaf07505254,1.6699375119060278,1.2086999486200511,3672,4344.395799969789,1734,381,2.389273356401384,525,0.001926,3059,1121,2678,812,381,309,15649.082,0.0,False,0.25,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1192,92,D_W2_R1,W2,R1,876d116a-0e6b-4769-89f1-20bcd63bccb4,1.7875374978757463,0.804700015578419,3792,3274.466399976518,1852,393,2.296976241900648,536,0.001728,3124,1102,2731,835,393,267,16404.18,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1193,93,D_W2_R1,W2,R1,84160d0d-c3eb-4056-95d0-980fcdb6644e,2.084712490614038,0.8271999540738761,3302,4767.789899953641,1465,331,2.5624573378839592,505,0.001856,2907,1053,2576,748,331,305,17423.003,0.0,False,0.45,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1194,94,D_W2_R1,W2,R1,8d0a8278-cdeb-491c-a9f0-fd476fc2069f,1.9018375023733824,0.8762000361457467,3624,4025.98149998812,1910,434,2.1858638743455496,536,0.001944,3205,1178,2771,876,434,302,15860.976,0.0,False,0.25,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1195,95,D_W2_R1,W2,R1,04723dc1-940f-4a0d-9bda-b5a5ae27fa65,2.2328999984893017,0.7864999934099615,3249,4271.796400018502,1659,382,2.2670283303194694,538,0.002002,3109,1148,2727,824,382,324,18109.779,0.0,False,0.33,0.5,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1196,96,D_W2_R1,W2,R1,066c4765-c8c8-4a48-b203-9ab839c8a908,2.3996249874471687,1.456199970562011,3734,4184.940900013316,1868,411,2.2457173447537473,527,0.001886,3109,1143,2698,848,411,295,16436.207,0.0,False,0.31,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
1197,97,D_W2_R1,W2,R1,6d6e9474-6e21-4cde-b510-a610a7ec07b7,1.8675624960451387,0.8902999688871205,3699,4054.8766999854706,1830,439,2.2885245901639344,536,0.002099,3219,1212,2780,880,439,332,18414.811,0.0,False,0.45,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
