step_sequence_number,iteration,condition,write_algorithm,read_algorithm,session_id,write_latency_ms,flush_latency_ms,total_bytes_written,handoff_latency_ms,context_payload_bytes,context_token_count,compression_ratio,input_token_delta,estimated_cost_usd,input_tokens_used,output_tokens_used,simulator_input_tokens,simulator_output_tokens,handoff_input_tokens,handoff_output_tokens,execution_latency_ms,simulated_wan_latency_ms,wan_simulation_active,retrieval_accuracy_score,state_integrity_score,extra
282,82,C1_W2_WAL,W2,R0,62a738ca-0546-424b-8fda-ff7bf2185284,1.448575007088948,0.8844999829307199,3550,3389.6080999984406,4031,860,1.0,0,0.002205,3407,1066,2547,797,860,269,15066.721,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0}"
283,83,C1_W2_WAL,W2,R0,b06f0ed9-b3b6-45aa-ae55-a5dbd5933ab5,2.1943874962744303,1.1654999980237335,3891,4133.231600018917,4362,958,1.0,0,0.002413,3754,1179,2796,888,958,291,18361.534,0.0,False,0.95,0.75,"{""avg_batch_size"": 8.0}"
284,84,C1_W2_WAL,W2,R0,960fc639-0be2-4ff3-beee-0cd327a7c8ff,1.4992625074228272,1.0105999826919287,5407,3987.277999985963,5980,1339,1.0,0,0.002909,4201,1585,2862,1271,1339,314,20210.855,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0}"
285,85,C1_W2_WAL,W2,R0,4701f520-858e-4a38-a12a-75edb667f9dd,1.4274625027610455,1.4466000138781965,3711,3186.886100011179,4161,902,1.0,0,0.002112,3551,1080,2649,838,902,242,16079.827,0.0,False,1.0,0.0,"{""avg_batch_size"": 8.0}"
286,86,C1_W2_WAL,W2,R0,445854d8-aa27-4793-8577-99611730110d,1.8424875088385306,0.9082999895326793,3260,3364.429800014477,3788,1015,1.0,0,0.002265,3859,1197,2844,947,1015,250,14565.624,0.0,False,0.5,1.0,"{""avg_batch_size"": 8.0}"
287,87,C1_W2_WAL,W2,R0,4965fd03-6031-425b-85c4-5bbd3f0d7ad6,1.6037249952205457,0.9861000289674848,3505,3659.3419999990147,3993,913,1.0,0,0.002328,3658,1128,2745,845,913,283,15022.354,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0}"
288,88,C1_W2_WAL,W2,R0,af1fed28-a4b8-42cc-bf28-09b0abc632d7,1.6457749952678569,0.7409999961964786,4060,2960.467400000198,4568,901,1.0,0,0.002056,3630,1065,2729,834,901,231,14841.284,0.0,False,1.0,0.25,"{""avg_batch_size"": 8.0}"
289,89,C1_W2_WAL,W2,R0,3212a6e7-51ed-4e95-87a5-ad329cb1c393,1.7891374955070205,0.7572000031359494,3280,3372.714700002689,3755,867,1.0,0,0.002217,3447,1073,2580,803,867,270,16550.28,0.0,False,1.0,0.75,"{""avg_batch_size"": 8.0}"
290,90,C1_W2_WAL,W2,R0,5c2cdfd6-49d8-48e5-82f5-92f9ec06db0b,1.5876625075179618,0.9460999863222241,3547,3956.0568000015337,4022,920,1.0,0,0.00235,3678,1137,2758,851,920,286,15164.602,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0}"
291,91,C1_W2_WAL,W2,R0,3ce3c1b0-182b-4135-ac37-5e20844f56b0,1.510400001279777,1.2529999949038029,3537,3302.1317000093404,3997,879,1.0,0,0.002104,3406,1063,2527,818,879,245,13093.565,0.0,False,0.95,0.25,"{""avg_batch_size"": 8.0}"
292,92,C1_W2_WAL,W2,R0,8c8b6440-adaf-45e4-984f-71f7f3670d62,1.675437502854038,1.0532999876886606,4240,3932.7610000036657,4845,1213,1.0,0,0.002883,4137,1477,2924,1143,1213,334,18647.536,0.0,False,1.0,0.0,"{""avg_batch_size"": 8.0}"
293,93,C1_W2_WAL,W2,R0,721126d6-6c72-4d3d-b7b9-8cc8e1251536,1.888600003439933,0.7795999990776181,3682,3391.686999995727,4171,966,1.0,0,0.002521,3774,1206,2808,895,966,311,15287.364,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0}"
294,94,C1_W2_WAL,W2,R0,a58d3f76-0267-4588-b7b9-598c44194f37,1.4103000066825189,0.7028999971225858,3266,3574.383900006069,3742,925,1.0,0,0.002515,3682,1174,2757,856,925,318,16212.301,0.0,False,1.0,0.0,"{""avg_batch_size"": 8.0}"
295,95,C1_W2_WAL,W2,R0,c4efbedb-6abe-4fed-8780-0e60fe3573db,1.4540999945893418,1.498500001616776,3129,3817.215799994301,3651,916,1.0,0,0.002426,3660,1150,2744,848,916,302,15486.743,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0}"
296,96,C1_W2_WAL,W2,R0,393093cb-05dc-43f0-af4d-9ed5c07e0305,1.8764749947877135,0.9629000269342214,3524,4504.0009999938775,3989,1053,1.0,0,0.002688,3950,1310,2897,983,1053,327,18838.721,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0}"
297,97,C1_W2_WAL,W2,R0,7fb0402e-28af-4cfd-a3e4-0261a6c81b9a,1.7242624962818809,0.9301999816671014,3389,3843.844999995781,3892,925,1.0,0,0.002325,3682,1136,2757,856,925,280,15918.618,0.0,False,1.0,0.25,"{""avg_batch_size"": 8.0}"
298,98,C1_W2_WAL,W2,R0,230f95f5-83c4-46f3-ba1d-9bf50200d806,1.8766749963106122,1.0674000077415258,3506,4030.2814000169747,4007,927,1.0,0,0.002312,3681,1138,2754,861,927,277,16315.744,0.0,False,0.95,0.25,"{""avg_batch_size"": 8.0}"
299,99,C1_W2_WAL,W2,R0,c9e42925-5e5a-407c-9b20-cbe04b88555d,1.8222249891550746,0.8820999937597662,3546,3496.4218999957666,4021,850,1.0,0,0.00216,3366,1051,2516,789,850,262,17040.269,0.0,False,0.95,1.0,"{""avg_batch_size"": 8.0}"
300,0,C1_W3_CRDT,W3,R0,6a2399aa-9eb1-4a43-9b26-ebd39faa8a11,13.750487501965836,0.07740000728517771,6347,4267.775699991034,4434,955,1.0,0,0.00238,3726,1176,2771,891,955,285,18312.472,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2388}"
301,1,C1_W3_CRDT,W3,R0,5c093709-cbd9-4fae-b948-9fafddf24976,6.800787497923011,0.12809998588636518,5938,3831.157999986317,4026,880,1.0,0,0.002355,3592,1106,2712,811,880,295,15234.226,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2389}"
302,2,C1_W3_CRDT,W3,R0,92c5da61-8b78-451c-a59a-c92cf19505be,13.081599994620774,0.13600001693703234,6355,3983.915699995123,4442,952,1.0,0,0.002552,3734,1205,2782,885,952,320,22447.076,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2464}"
303,3,C1_W3_CRDT,W3,R0,b224f2a9-6c1b-4105-bb16-1c4c87f62290,1.227024997206172,0.083099992480129,5585,3837.0743000123184,3674,911,1.0,0,0.002426,3661,1143,2750,840,911,303,15888.942,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2406}"
304,4,C1_W3_CRDT,W3,R0,d764a795-345c-49c7-be0a-a9aeccc08fb3,6.759887492080452,0.27299998328089714,5965,3964.79339999496,4051,979,1.0,0,0.002554,3798,1222,2819,907,979,315,17115.448,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2428}"
305,5,C1_W3_CRDT,W3,R0,2bfd58d3-0750-498f-8e6c-813dd29b94b5,1.2077875035174657,0.0805000017862767,5882,4604.0159999975,3967,905,1.0,0,0.00237,3638,1131,2733,838,905,293,18384.809,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2398}"
306,6,C1_W3_CRDT,W3,R0,07d19661-7641-44d9-9fea-e138599962ac,0.7807250076439232,0.13460000627674162,5884,3898.4174000215717,3972,955,1.0,0,0.002505,3750,1194,2795,884,955,310,16021.341,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2384}"
307,7,C1_W3_CRDT,W3,R0,69e7a833-ca1d-423b-aabc-b433fb649e53,1.2482750025810674,0.0923000043258071,5758,4442.1033000107855,3845,879,1.0,0,0.002314,3552,1102,2673,815,879,287,15693.054,0.0,False,0.95,0.75,"{""crdt_overhead_bytes"": 2362}"
308,8,C1_W3_CRDT,W3,R0,46d8c30b-bf1b-4645-acd4-ad6e3caa6c7b,13.358924999920418,0.15089998487383127,6265,3616.5682999999262,4349,949,1.0,0,0.002384,3734,1166,2785,879,949,287,19786.36,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2415}"
309,9,C1_W3_CRDT,W3,R0,e8a1b5cb-549c-4b58-bb7d-8bb66dc835f5,1.0878749999392312,0.12000001152046025,5565,3658.572299988009,3655,980,1.0,0,0.00253,3793,1222,2813,912,980,310,15229.343,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2368}"
310,10,C1_W3_CRDT,W3,R0,f079e95b-fc59-468c-a16f-1e570d1beb94,12.50817500113044,0.1907999685499817,6273,3747.4497000221163,4356,912,1.0,0,0.002112,3652,1085,2740,845,912,240,17410.362,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2356}"
311,11,C1_W3_CRDT,W3,R0,dfa2ab7a-bb9c-447c-b474-3abe92cfa6ae,8.353762503247708,0.1351000100839883,6098,3602.860300015891,4184,882,1.0,0,0.001982,3592,1035,2710,815,882,220,16842.045,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2376}"
312,12,C1_W3_CRDT,W3,R0,daf59a72-8e84-4db9-b295-de630589f9ef,8.430887504800921,0.08969998452812433,5974,4609.118899999885,4059,914,1.0,0,0.002454,3664,1152,2750,844,914,308,18263.916,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2414}"
313,13,C1_W3_CRDT,W3,R0,fd2b39d8-30cc-4075-886a-6ae3602cd66b,1.2454125098884106,0.07979999645613134,5365,3471.532700001262,3453,719,1.0,0,0.001849,3148,881,2429,655,719,226,19548.043,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2343}"
314,14,C1_W3_CRDT,W3,R0,666e31d5-678f-4a3d-8abc-811e0675e18d,1.1449249977886211,0.15800000983290374,5531,4825.907099992037,3617,912,1.0,0,0.002577,3586,1180,2674,847,912,333,14824.751,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2413}"
315,15,C1_W3_CRDT,W3,R0,a0ed40cd-afc1-423a-aa60-0c5de163d7ef,1.2121874933654908,0.0790000194683671,5103,2531.31220000796,3192,678,1.0,0,0.001493,2833,784,2155,621,678,163,12373.355,0.0,False,0.95,0.0,"{""crdt_overhead_bytes"": 2365}"
316,16,C1_W3_CRDT,W3,R0,a3fc137d-ebd7-4c21-9469-04756358d3d5,12.766737501806347,0.12749998131766915,6211,3130.507399997441,4297,907,1.0,0,0.002182,3645,1094,2738,839,907,255,17343.67,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2397}"
317,17,C1_W3_CRDT,W3,R0,12f3ea17-fa8b-444a-bd39-6581a19562cf,7.148800003051292,0.12020001304335892,6150,3304.4083999993745,4236,916,1.0,0,0.002211,3617,1111,2701,852,916,259,15223.185,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2403}"
318,18,C1_W3_CRDT,W3,R0,a9c3fed9-fc5b-43ef-9647-020b34ece640,1.205174998176517,0.0675999908708036,5855,3486.879999982193,3943,1064,1.0,0,0.002504,3961,1283,2897,995,1064,288,14916.741,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2404}"
319,19,C1_W3_CRDT,W3,R0,5bf5ca2c-064e-41a6-b843-5c0765b6e6ba,7.864524999604328,0.17549996846355498,5954,4225.064600002952,4039,906,1.0,0,0.002321,3598,1122,2692,839,906,283,16969.999,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2364}"
320,20,C1_W3_CRDT,W3,R0,9493da8c-328d-4953-b7e7-bef7418d5ce7,0.9800499974517152,0.059999991208314896,5792,3685.522600018885,3879,980,1.0,0,0.00245,3778,1209,2798,915,980,294,17656.938,0.0,False,0.95,1.0,"{""crdt_overhead_bytes"": 2388}"
321,21,C1_W3_CRDT,W3,R0,0f63f916-a1ed-4987-8ae6-1019cbfe6510,1.0291000071447343,0.08300002082251012,5928,2688.705200009281,4014,873,1.0,0,0.001873,3579,1004,2706,804,873,200,13926.914,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2398}"
322,22,C1_W3_CRDT,W3,R0,8ce6cd39-afd4-41b4-88fd-2bab81bbbe65,7.714400002441835,0.07160002132877707,6035,2564.5728000090457,4121,986,1.0,0,0.002356,3796,1194,2810,920,986,274,14501.152,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2433}"
323,23,C1_W3_CRDT,W3,R0,906ec354-2db8-4667-a1be-bc7d21e81973,1.0114500073541421,0.11950003681704402,5669,3680.575399979716,3757,898,1.0,0,0.002508,3624,1153,2726,831,898,322,20210.0,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2390}"
324,24,C1_W3_CRDT,W3,R0,e0e55f9c-93ed-483b-9677-a730609bb48e,1.0194375063292682,0.07809998351149261,5763,4046.382900007302,3848,875,1.0,0,0.002425,3580,1117,2705,807,875,310,16050.066,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2462}"
325,25,C1_W3_CRDT,W3,R0,02e9044a-0aee-4c1e-aa8a-7cb9e4c90a22,0.7626375008840114,0.07169999298639596,5669,2913.436199974967,3756,873,1.0,0,0.002173,3580,1064,2707,804,873,260,14407.849,0.0,False,0.95,1.0,"{""crdt_overhead_bytes"": 2381}"
326,26,C1_W3_CRDT,W3,R0,2e5c7e3b-b7c8-4043-a757-493fc6b7a605,6.348699997033691,0.15400000847876072,5972,5658.723100001225,4058,1006,1.0,0,0.002366,3846,1209,2840,937,1006,272,20720.242,0.0,False,0.95,0.75,"{""crdt_overhead_bytes"": 2412}"
327,27,C1_W3_CRDT,W3,R0,39249579-cdd0-40ac-b4f2-4da4cd76db1d,6.827225006418303,0.12289997539483011,7026,3652.509200008353,5110,1352,1.0,0,0.003912,4291,1792,2939,1280,1352,512,15890.121,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2477}"
328,28,C1_W3_CRDT,W3,R0,0a804abe-dd62-4577-8805-1e48dae68c67,1.2088249968655873,0.1694000093266368,5679,3189.885600004345,3766,902,1.0,0,0.001962,3633,1047,2731,835,902,212,16318.914,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2375}"
329,29,C1_W3_CRDT,W3,R0,c0e2bab0-fbbd-4283-9fa6-d71c42641242,1.287924995267531,0.06990000838413835,5687,2557.8157999843825,3773,823,1.0,0,0.001793,3462,951,2639,757,823,194,13174.603,0.0,False,0.95,0.0,"{""crdt_overhead_bytes"": 2381}"
330,30,C1_W3_CRDT,W3,R0,86eb3189-abe5-4d60-b3c8-a0767c56393f,1.0142749997612555,0.10620005195960402,5845,3685.1673999917693,3933,909,1.0,0,0.002454,3648,1150,2739,841,909,309,14006.005,0.0,False,1.0,0.75,"{""crdt_overhead_bytes"": 2410}"
331,31,C1_W3_CRDT,W3,R0,cbd3bee6-da4b-41d4-83ed-938b68022eac,7.937162507005269,0.19789999350905418,6095,3576.906300004339,4181,901,1.0,0,0.002326,3622,1120,2721,835,901,285,15947.411,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2462}"
332,32,C1_W3_CRDT,W3,R0,8cb5082b-a847-4979-b225-938702a99993,8.161612502590287,0.16000002506189048,6128,4404.108899994753,4214,950,1.0,0,0.002255,3730,1143,2780,882,950,261,16573.644,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2452}"
333,33,C1_W3_CRDT,W3,R0,ad33a4fc-1aa8-44c8-81d6-4785ebd6103f,6.960887498280499,0.0813000078778714,5976,3781.0047999955714,4067,916,1.0,0,0.002291,3649,1127,2733,852,916,275,18706.754,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2416}"
334,34,C1_W3_CRDT,W3,R0,8e67f103-381e-490d-a649-9805b4353dda,12.473312497604638,0.08420000085607171,6253,3823.843299993314,4341,952,1.0,0,0.002342,3720,1166,2768,888,952,278,17977.858,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2464}"
335,35,C1_W3_CRDT,W3,R0,f17cc436-6a39-4f14-a46b-fb8c20ba40b4,1.1713500061887316,0.10750000365078449,5432,2865.6881999922916,3523,845,1.0,0,0.00191,3433,993,2588,780,845,213,14654.464,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2377}"
336,36,C1_W3_CRDT,W3,R0,844eb473-1e4c-4015-8e64-b27187e7d7b7,1.2822875069105066,0.08019999950192869,5419,3561.9558000180405,3506,890,1.0,0,0.00235,3604,1117,2714,825,890,292,13285.573,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2406}"
337,37,C1_W3_CRDT,W3,R0,961fb391-039c-46a8-83a2-9689108e1746,14.738175003003562,0.15799998072907329,6585,4274.28080001846,4670,980,1.0,0,0.0025,3789,1216,2809,912,980,304,19096.101,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2425}"
338,38,C1_W3_CRDT,W3,R0,9029d1b0-895c-485c-a967-8e3f280fd949,0.8909500029403716,0.08509997860528529,5689,3274.246499990113,3776,857,1.0,0,0.002112,3293,1046,2436,795,857,251,16130.764,0.0,False,1.0,0.75,"{""crdt_overhead_bytes"": 2381}"
339,39,C1_W3_CRDT,W3,R0,c0a6f694-255a-4c37-b73d-ed735cd9309d,1.1775999955716543,0.0686999992467463,5842,3278.805099980673,3928,864,1.0,0,0.002214,3522,1071,2658,801,864,270,14351.732,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2385}"
340,40,C1_W3_CRDT,W3,R0,9b8e1e1c-4d5c-4026-8141-369804fe2fea,0.9674874927441124,0.07050001295283437,5850,3346.70660001575,3937,909,1.0,0,0.002299,3648,1119,2739,841,909,278,14328.168,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2389}"
341,41,C1_W3_CRDT,W3,R0,1e0571dc-0a1a-493e-ae86-19fc27e5f096,8.45212499552872,0.1951000012923032,5977,2879.7205000009853,4064,919,1.0,0,0.002139,3671,1094,2752,850,919,244,15800.765,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2411}"
342,42,C1_W3_CRDT,W3,R0,7348dae2-51d4-43ff-a5d9-d5e26a433485,1.0096250043716282,0.0686999992467463,5859,3849.0657999936957,3945,957,1.0,0,0.002387,3731,1177,2774,891,957,286,14321.562,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2379}"
343,43,C1_W3_CRDT,W3,R0,1cdcc9dc-839b-4f03-b042-0db130d81a80,14.069912504055537,0.28969996492378414,6276,4579.132799990475,4362,1031,1.0,0,0.002431,3884,1243,2853,963,1031,280,22415.352,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2397}"
344,44,C1_W3_CRDT,W3,R0,d57a7d23-54fd-45c7-8e6f-c956909c2cb8,0.988449995929841,0.08170001092366874,5800,4319.724900007714,3889,1043,1.0,0,0.002568,3912,1281,2869,976,1043,305,13652.373,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2506}"
345,45,C1_W3_CRDT,W3,R0,60dc6cb2-74f4-4abe-9a8d-0790de812725,8.817275000183145,0.16980001237243414,7066,5011.9820999971125,5150,1354,1.0,0,0.003184,4291,1645,2937,1279,1354,366,20506.265,0.0,False,0.95,1.0,"{""crdt_overhead_bytes"": 2470}"
346,46,C1_W3_CRDT,W3,R0,19402e71-953b-4f5d-9eea-3392c8628941,12.802325007214677,0.2504000149201602,7142,4010.5527999985497,5229,1351,1.0,0,0.002896,4281,1589,2930,1280,1351,309,17468.192,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2437}"
347,47,C1_W3_CRDT,W3,R0,efb23a89-d8b5-4dbd-96be-455ab6ed6f3b,7.3181250008929055,0.20870001753792167,6071,3751.641100010602,4157,916,1.0,0,0.002426,3659,1150,2743,848,916,302,14684.673,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2394}"
348,48,C1_W3_CRDT,W3,R0,1ac6b863-c175-4a19-bae9-c98896014c85,6.67289999910281,0.11979998089373112,6956,3729.185200005304,5044,1351,1.0,0,0.003911,4276,1788,2925,1276,1351,512,16457.0,0.0,False,0.95,1.0,"{""crdt_overhead_bytes"": 2519}"
349,49,C1_W3_CRDT,W3,R0,8bc60c8f-4f72-4bc4-927f-5c71dc646ac1,1.1159124915138818,0.07149999146349728,5582,3939.5545000152197,3672,851,1.0,0,0.002401,3389,1099,2538,789,851,310,16756.645,0.0,False,0.95,1.0,"{""crdt_overhead_bytes"": 2364}"
350,50,C1_W3_CRDT,W3,R0,63ba3e58-9357-4260-8361-98e165a72fdf,14.747449997230433,0.11870003072544932,6413,2297.002800012706,4498,927,1.0,0,0.001797,3682,1034,2755,860,927,174,14083.639,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2358}"
351,51,C1_W3_CRDT,W3,R0,79908bd0-bd79-4999-83e3-abf6f52225c1,12.355237489828141,0.1500000071246177,6850,3735.9375999949407,4935,1206,1.0,0,0.002701,4145,1431,2939,1132,1206,299,18248.796,0.0,False,0.5,0.25,"{""crdt_overhead_bytes"": 2432}"
352,52,C1_W3_CRDT,W3,R0,cc3729ef-cb5c-4642-9e59-86674d3431a9,15.69583750460879,0.25270000332966447,6208,4178.275100013707,4291,944,1.0,0,0.002534,3720,1194,2776,876,944,318,17674.499,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2376}"
353,53,C1_W3_CRDT,W3,R0,ff8fe1b1-8bfe-4f1a-9719-c0a3e5143511,6.647399997746106,0.15170002006925642,5933,4600.708299985854,4021,875,1.0,0,0.002315,3518,1103,2643,815,875,288,16696.83,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2376}"
354,54,C1_W3_CRDT,W3,R0,8e5001c8-697a-4534-a641-f141cbfd472b,1.3322000013431534,0.05709999823011458,5710,3469.447700015735,3797,970,1.0,0,0.002545,3768,1218,2798,903,970,315,15605.537,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2415}"
355,55,C1_W3_CRDT,W3,R0,53bcee7a-1d74-4246-a4f7-c3622bb353ae,13.535262496588985,0.09059999138116837,6363,4196.419899992179,4450,965,1.0,0,0.00248,3762,1201,2797,898,965,303,17178.531,0.0,False,0.95,0.75,"{""crdt_overhead_bytes"": 2386}"
356,56,C1_W3_CRDT,W3,R0,72a1c86f-dabc-40a3-b2d1-980a799c584b,6.700037498376332,0.08370002615265548,6099,3122.3962000221945,4184,892,1.0,0,0.002182,3533,1086,2641,828,892,258,13181.309,0.0,False,0.95,0.25,"{""crdt_overhead_bytes"": 2369}"
357,57,C1_W3_CRDT,W3,R0,c605a37e-2db4-4824-8260-400baad679b9,1.0508875020605046,0.10710000060498714,5322,3671.891100006178,3411,843,1.0,0,0.002318,3447,1073,2604,778,843,295,14555.513,0.0,False,0.5,1.0,"{""crdt_overhead_bytes"": 2389}"
358,58,C1_W3_CRDT,W3,R0,8bdd6553-f800-420f-90b9-c4c12df1f574,6.835062500613276,0.19229997997172177,6724,3816.652699984843,4813,1353,1.0,0,0.002888,4273,1586,2920,1279,1353,307,14391.556,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2593}"
359,59,C1_W3_CRDT,W3,R0,51b3037f-3d01-4809-b0cb-2abc6db82362,1.0763499994936865,0.05319999763742089,5829,2953.474500012817,3915,828,1.0,0,0.002178,3310,1035,2482,765,828,270,13509.757,0.0,False,0.95,1.0,"{""crdt_overhead_bytes"": 2384}"
360,60,C1_W3_CRDT,W3,R0,e14692f2-9381-42ed-b919-d77b8dc52134,7.4526750067889225,0.07789998198859394,6198,7833.747999975458,4281,958,1.0,0,0.002378,3739,1177,2781,893,958,284,19985.71,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2393}"
361,61,C1_W3_CRDT,W3,R0,11d4d6e5-28e5-4049-ab60-40eac9454327,1.3800499982608017,0.06739998934790492,5876,4290.378699981375,3962,963,1.0,0,0.002498,3768,1199,2805,892,963,307,15991.818,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2390}"
362,62,C1_W3_CRDT,W3,R0,2d4ca183-2c20-4ff8-80b8-ae9039e8ba99,13.09566249983618,0.14879999798722565,7755,3636.4064999797847,5837,1352,1.0,0,0.002817,4269,1573,2917,1280,1352,293,19016.694,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2463}"
363,63,C1_W3_CRDT,W3,R0,02cd46cb-a194-4b4b-bf3a-5a167014869e,13.002949992369395,0.10659999679774046,6265,3999.4030999951065,4350,988,1.0,0,0.002578,3812,1238,2824,920,988,318,20804.913,0.0,False,1.0,0.75,"{""crdt_overhead_bytes"": 2377}"
364,64,C1_W3_CRDT,W3,R0,18ea594c-c75a-4f18-9c33-69e2e5f05210,6.56628749857191,0.08279999019578099,5962,4456.517300015548,4050,1014,1.0,0,0.002614,3860,1266,2846,946,1014,320,17260.655,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2400}"
365,65,C1_W3_CRDT,W3,R0,cf13b524-ba31-493a-ae6c-9c72dfabdac7,6.803787506214576,0.149500003317371,6083,3193.3509999944363,4168,905,1.0,0,0.00206,3644,1067,2739,836,905,231,16181.44,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2401}"
366,66,C1_W3_CRDT,W3,R0,d3a90245-5321-4155-9ca5-18fd41a7e7cd,1.0687500071071554,0.10139998630620539,5919,3430.400599987479,4004,919,1.0,0,0.002359,3662,1141,2743,853,919,288,16118.067,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2453}"
367,67,C1_W3_CRDT,W3,R0,b949993f-09da-47d7-baaf-27dddfb75c99,1.272274999791989,0.08910000906325877,5898,3738.538999983575,3982,883,1.0,0,0.002288,3586,1099,2703,818,883,281,16064.165,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2377}"
368,68,C1_W3_CRDT,W3,R0,c600b164-3897-434b-8b62-cdc91203eb02,1.2253874956513755,0.07940002251416445,5640,3732.059100002516,3730,901,1.0,0,0.002491,3619,1156,2718,838,901,318,14532.224,0.0,False,0.95,1.0,"{""crdt_overhead_bytes"": 2408}"
369,69,C1_W3_CRDT,W3,R0,0c82450e-4e50-4626-a2a3-38e12a3034da,6.698312503431225,0.1210999907925725,6155,3949.4070000073407,4243,917,1.0,0,0.002417,3594,1152,2677,852,917,300,19909.435,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2401}"
370,70,C1_W3_CRDT,W3,R0,f4d72acd-f397-4f9a-bf7a-9018ea7ec00a,8.031349996599602,0.1687999756541103,6020,4154.266199999256,4106,947,1.0,0,0.002492,3726,1188,2779,879,947,309,19992.562,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2405}"
371,71,C1_W3_CRDT,W3,R0,df581bff-4fe9-4aaa-9b80-fe11706ab0ed,14.681662505608983,0.07929999264888465,6271,4600.189199991291,4356,962,1.0,0,0.002622,3756,1226,2794,894,962,332,18296.885,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2396}"
372,72,C1_W3_CRDT,W3,R0,ab764596-2239-469a-9c28-210d6c54824f,7.201100001111627,0.1063000236172229,6082,3515.4324999894015,4169,935,1.0,0,0.002105,3700,1101,2765,867,935,234,15455.859,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2400}"
373,73,C1_W3_CRDT,W3,R0,1f30e940-ed6b-46f9-915d-79c288bfd787,0.9007250009744894,0.11309998808428645,5671,3440.989799972158,3758,872,1.0,0,0.002262,3566,1082,2694,804,872,278,12948.653,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2417}"
